Store,Dept,Date,Weekly_Pred,IsHoliday
6.0,85.0,2011-12-16,4930.413221449904,False
6.0,85.0,2011-12-23,6155.241666146605,False
6.0,85.0,2011-12-30,2308.81597967061,True
6.0,87.0,2011-11-04,47544.08702444135,False
6.0,87.0,2011-11-11,41201.47284103593,False
6.0,87.0,2011-11-18,41896.933165206,False
6.0,87.0,2011-11-25,44195.69083198009,True
6.0,87.0,2011-12-02,46728.68003421871,False
6.0,87.0,2011-12-09,44908.04392549245,False
6.0,87.0,2011-12-16,48832.37561579271,False
6.0,87.0,2011-12-23,55231.14528899339,False
6.0,87.0,2011-12-30,42655.951806604855,True
6.0,90.0,2011-11-04,53194.6158282601,False
6.0,90.0,2011-11-11,54740.96383255327,False
6.0,90.0,2011-11-18,58203.48356566045,False
6.0,90.0,2011-11-25,68841.39826839257,True
6.0,90.0,2011-12-02,50167.65004705244,False
6.0,90.0,2011-12-09,57443.832314308056,False
6.0,90.0,2011-12-16,61459.69522581694,False
6.0,90.0,2011-12-23,76819.23770798295,False
6.0,90.0,2011-12-30,52525.22325416083,True
6.0,91.0,2011-11-04,45299.58727937277,False
6.0,91.0,2011-11-11,47151.90804289832,False
6.0,91.0,2011-11-18,46518.03818780362,False
6.0,91.0,2011-11-25,44731.1194857563,True
6.0,91.0,2011-12-02,42383.15170173339,False
6.0,91.0,2011-12-09,47120.498646986125,False
6.0,91.0,2011-12-16,46306.76025907967,False
6.0,91.0,2011-12-23,47374.18618553276,False
6.0,91.0,2011-12-30,41229.256148258486,True
6.0,92.0,2011-11-04,106102.67768282109,False
6.0,92.0,2011-11-11,107562.60695502243,False
6.0,92.0,2011-11-18,119368.95126332776,False
6.0,92.0,2011-11-25,134365.53010159067,True
6.0,92.0,2011-12-02,95346.6227996994,False
6.0,92.0,2011-12-09,111947.49874110927,False
6.0,92.0,2011-12-16,119899.44713818672,False
6.0,92.0,2011-12-23,138165.7340555129,False
6.0,92.0,2011-12-30,87496.2001641464,True
6.0,93.0,2011-11-04,42438.55273546641,False
6.0,93.0,2011-11-11,45057.71706840144,False
6.0,93.0,2011-11-18,48747.75573444613,False
6.0,93.0,2011-11-25,48462.141703366666,True
6.0,93.0,2011-12-02,34176.01231972575,False
6.0,93.0,2011-12-09,42514.12083586287,False
6.0,93.0,2011-12-16,44565.235870845776,False
6.0,93.0,2011-12-23,56799.07403258497,False
6.0,93.0,2011-12-30,36189.35989207317,True
6.0,94.0,2011-11-04,36059.20737577388,False
6.0,94.0,2011-11-11,35906.048516839466,False
6.0,94.0,2011-11-18,35364.30688741217,False
6.0,94.0,2011-11-25,42859.19307271969,True
6.0,94.0,2011-12-02,32306.891099021028,False
6.0,94.0,2011-12-09,35472.85353653478,False
6.0,94.0,2011-12-16,35194.28071866809,False
6.0,94.0,2011-12-23,46044.446482911146,False
6.0,94.0,2011-12-30,32981.09816717357,True
6.0,95.0,2011-11-04,69731.66589079832,False
6.0,95.0,2011-11-11,70208.10552877036,False
6.0,95.0,2011-11-18,70957.35333159508,False
6.0,95.0,2011-11-25,87608.62705529982,True
6.0,95.0,2011-12-02,72439.0027078971,False
6.0,95.0,2011-12-09,72198.32354584837,False
6.0,95.0,2011-12-16,77901.52133213298,False
6.0,95.0,2011-12-23,84222.93348746074,False
6.0,95.0,2011-12-30,67534.28887167943,True
6.0,96.0,2011-11-04,27940.19285469359,False
6.0,96.0,2011-11-11,28267.06227511094,False
6.0,96.0,2011-11-18,26323.810033508074,False
6.0,96.0,2011-11-25,38372.97785543926,True
6.0,96.0,2011-12-02,24930.071238451368,False
6.0,96.0,2011-12-09,27491.19262864973,False
6.0,96.0,2011-12-16,29136.66998892204,False
6.0,96.0,2011-12-23,37861.03705186945,False
6.0,96.0,2011-12-30,33638.21615974073,True
6.0,97.0,2011-11-04,20158.925979567743,False
6.0,97.0,2011-11-11,20248.973820892214,False
6.0,97.0,2011-11-18,19950.376497998768,False
6.0,97.0,2011-11-25,19673.05308705189,True
6.0,97.0,2011-12-02,17396.284625915396,False
6.0,97.0,2011-12-09,20901.80495863413,False
6.0,97.0,2011-12-16,20896.404406055623,False
6.0,97.0,2011-12-23,24745.561446906733,False
6.0,97.0,2011-12-30,17359.74277744968,True
6.0,98.0,2011-11-04,9822.213693639354,False
6.0,98.0,2011-11-11,9868.008161462469,False
6.0,98.0,2011-11-18,11009.884428941736,False
6.0,98.0,2011-11-25,14913.258426076358,True
6.0,98.0,2011-12-02,9520.523182100707,False
6.0,98.0,2011-12-09,12183.219744548758,False
6.0,98.0,2011-12-16,14871.49098461759,False
6.0,98.0,2011-12-23,16083.978905330669,False
6.0,98.0,2011-12-30,8229.97685594011,True
6.0,99.0,2011-11-25,-32.94668146180815,True
6.0,99.0,2011-12-09,0.9410963614399606,False
6.0,99.0,2011-12-16,0.9177682257096222,False
6.0,99.0,2011-12-23,-32.28774783257198,False
6.0,99.0,2011-12-30,-33.605615091044314,True
7.0,1.0,2011-11-04,11167.412204382455,False
7.0,1.0,2011-11-11,7421.081082544154,False
7.0,1.0,2011-11-18,7569.892710078256,False
7.0,1.0,2011-11-25,8362.33279554509,True
7.0,1.0,2011-12-02,9234.0851737859,False
7.0,1.0,2011-12-09,11606.478855471572,False
7.0,1.0,2011-12-16,15675.611009416383,False
7.0,1.0,2011-12-23,20491.36489025456,False
7.0,1.0,2011-12-30,8198.628305203716,True
7.0,2.0,2011-11-04,21177.065815698767,False
7.0,2.0,2011-11-11,21744.33136213053,False
7.0,2.0,2011-11-18,21732.019153175355,False
7.0,2.0,2011-11-25,22315.63415339584,True
7.0,2.0,2011-12-02,25089.012427637765,False
7.0,2.0,2011-12-09,24877.19403224852,False
7.0,2.0,2011-12-16,25133.855923884028,False
7.0,2.0,2011-12-23,35045.77126612325,False
7.0,2.0,2011-12-30,27736.336137630904,True
7.0,3.0,2011-11-04,6455.64355132321,False
7.0,3.0,2011-11-11,6837.284073224433,False
7.0,3.0,2011-11-18,6734.2725340664,False
7.0,3.0,2011-11-25,7957.544776400548,True
7.0,3.0,2011-12-02,7774.964135045968,False
7.0,3.0,2011-12-09,8839.832218035848,False
7.0,3.0,2011-12-16,9945.228503783635,False
7.0,3.0,2011-12-23,11592.211443396767,False
7.0,3.0,2011-12-30,6552.26069545304,True
7.0,4.0,2011-11-04,16105.69084706158,False
7.0,4.0,2011-11-11,16336.185188968671,False
7.0,4.0,2011-11-18,16153.733363003475,False
7.0,4.0,2011-11-25,16478.885865516968,True
7.0,4.0,2011-12-02,17321.845962238505,False
7.0,4.0,2011-12-09,17006.653168115772,False
7.0,4.0,2011-12-16,17492.401612380992,False
7.0,4.0,2011-12-23,18812.45152393849,False
7.0,4.0,2011-12-30,18624.461823625235,True
7.0,5.0,2011-11-04,10511.120501592335,False
7.0,5.0,2011-11-11,13743.71784672402,False
7.0,5.0,2011-11-18,11848.558226779847,False
7.0,5.0,2011-11-25,48006.21879499667,True
7.0,5.0,2011-12-02,19395.2862199734,False
7.0,5.0,2011-12-09,22476.106705796952,False
7.0,5.0,2011-12-16,29867.351854008903,False
7.0,5.0,2011-12-23,62310.475136118344,False
7.0,5.0,2011-12-30,25235.704560291724,True
7.0,6.0,2011-11-04,4705.991345742763,False
7.0,6.0,2011-11-11,2710.2404757346244,False
7.0,6.0,2011-11-18,4032.7596778311577,False
7.0,6.0,2011-11-25,27597.01268243506,True
7.0,6.0,2011-12-02,5022.865657703967,False
7.0,6.0,2011-12-09,8173.040763306419,False
7.0,6.0,2011-12-16,10197.903151266815,False
7.0,6.0,2011-12-23,26772.348770128327,False
7.0,6.0,2011-12-30,11640.050851479706,True
7.0,7.0,2011-11-04,6184.724579867414,False
7.0,7.0,2011-11-11,6258.400295255038,False
7.0,7.0,2011-11-18,7711.018504873589,False
7.0,7.0,2011-11-25,28890.969299150776,True
7.0,7.0,2011-12-02,13926.532991426038,False
7.0,7.0,2011-12-09,19185.656982966146,False
7.0,7.0,2011-12-16,28295.991613930066,False
7.0,7.0,2011-12-23,52974.59706710714,False
7.0,7.0,2011-12-30,16243.534273109299,True
7.0,8.0,2011-11-04,13781.26007060326,False
7.0,8.0,2011-11-11,13559.77082931568,False
7.0,8.0,2011-11-18,13182.93090268612,False
7.0,8.0,2011-11-25,13225.711960779654,True
7.0,8.0,2011-12-02,13835.366814370302,False
7.0,8.0,2011-12-09,14675.928438836976,False
7.0,8.0,2011-12-16,14798.040372798603,False
7.0,8.0,2011-12-23,17883.640502235976,False
7.0,8.0,2011-12-30,12528.924483687331,True
7.0,9.0,2011-11-04,26043.260675730024,False
7.0,9.0,2011-11-11,17665.384689351384,False
7.0,9.0,2011-11-18,18238.65411196633,False
7.0,9.0,2011-11-25,18027.758090583447,True
7.0,9.0,2011-12-02,16699.701733110312,False
7.0,9.0,2011-12-09,18071.817807353877,False
7.0,9.0,2011-12-16,19159.38032503037,False
7.0,9.0,2011-12-23,23175.12986564822,False
7.0,9.0,2011-12-30,21085.315521036897,True
7.0,10.0,2011-11-04,24885.569731064228,False
7.0,10.0,2011-11-11,28340.38997176717,False
7.0,10.0,2011-11-18,29733.958673274232,False
7.0,10.0,2011-11-25,26646.21039826432,True
7.0,10.0,2011-12-02,23731.8077591896,False
7.0,10.0,2011-12-09,24143.89994196556,False
7.0,10.0,2011-12-16,28006.592989584984,False
7.0,10.0,2011-12-23,32981.095524854725,False
7.0,10.0,2011-12-30,26930.759966331476,True
7.0,11.0,2011-11-04,17296.331777599098,False
7.0,11.0,2011-11-11,18388.048201266836,False
7.0,11.0,2011-11-18,19621.07150289362,False
7.0,11.0,2011-11-25,23723.05122999455,True
7.0,11.0,2011-12-02,20854.41240148879,False
7.0,11.0,2011-12-09,20198.49361756401,False
7.0,11.0,2011-12-16,20332.38454453313,False
7.0,11.0,2011-12-23,23194.430113633985,False
7.0,11.0,2011-12-30,18054.458235931426,True
7.0,12.0,2011-11-04,6001.882976965203,False
7.0,12.0,2011-11-11,5461.740223254989,False
7.0,12.0,2011-11-18,5078.325270874232,False
7.0,12.0,2011-11-25,4066.2664295676327,True
7.0,12.0,2011-12-02,4081.0907676766906,False
7.0,12.0,2011-12-09,3981.790698921173,False
7.0,12.0,2011-12-16,4188.522669647801,False
7.0,12.0,2011-12-23,3836.324917061157,False
7.0,12.0,2011-12-30,3846.8122288021277,True
7.0,13.0,2011-11-04,15491.043500208703,False
7.0,13.0,2011-11-11,14732.621248507348,False
7.0,13.0,2011-11-18,15713.890725479405,False
7.0,13.0,2011-11-25,16098.172652808891,True
7.0,13.0,2011-12-02,15204.722872841114,False
7.0,13.0,2011-12-09,14935.232052918933,False
7.0,13.0,2011-12-16,15703.456107173057,False
7.0,13.0,2011-12-23,16578.13263563717,False
7.0,13.0,2011-12-30,16212.843546460752,True
7.0,14.0,2011-11-04,9345.014211851048,False
7.0,14.0,2011-11-11,9466.607376290012,False
7.0,14.0,2011-11-18,9560.742182326554,False
7.0,14.0,2011-11-25,19037.12303081905,True
7.0,14.0,2011-12-02,9848.278220986358,False
7.0,14.0,2011-12-09,10650.470834736008,False
7.0,14.0,2011-12-16,13869.675951078352,False
7.0,14.0,2011-12-23,25325.76033801988,False
7.0,14.0,2011-12-30,13936.533872068716,True
7.0,16.0,2011-11-04,6526.13257202738,False
7.0,16.0,2011-11-11,6548.156741495235,False
7.0,16.0,2011-11-18,8025.100948100668,False
7.0,16.0,2011-11-25,7770.052752384441,True
7.0,16.0,2011-12-02,5321.9253781393545,False
7.0,16.0,2011-12-09,4904.897169770431,False
7.0,16.0,2011-12-16,5527.666678233063,False
7.0,16.0,2011-12-23,7336.401392948194,False
7.0,16.0,2011-12-30,5779.606233473537,True
7.0,17.0,2011-11-04,5346.415941715117,False
7.0,17.0,2011-11-11,5384.27236836368,False
7.0,17.0,2011-11-18,5781.2072761655945,False
7.0,17.0,2011-11-25,7622.653092971646,True
7.0,17.0,2011-12-02,6250.598522407112,False
7.0,17.0,2011-12-09,7410.97918783535,False
7.0,17.0,2011-12-16,8279.952240049017,False
7.0,17.0,2011-12-23,11266.85671558803,False
7.0,17.0,2011-12-30,4699.339984988416,True
7.0,18.0,2011-11-04,7146.950882239353,False
7.0,18.0,2011-11-11,4201.817655454057,False
7.0,18.0,2011-11-18,6835.692336442849,False
7.0,18.0,2011-11-25,14065.673307684876,True
7.0,18.0,2011-12-02,24718.54149332144,False
7.0,18.0,2011-12-09,27743.34967363838,False
7.0,18.0,2011-12-16,21933.78625175567,False
7.0,18.0,2011-12-23,18754.475908936416,False
7.0,18.0,2011-12-30,10714.088731152633,True
7.0,19.0,2011-12-02,-511.1527891611843,False
7.0,20.0,2011-11-04,3073.437212262862,False
7.0,20.0,2011-11-11,3012.194744949148,False
7.0,20.0,2011-11-18,2624.262502650402,False
7.0,20.0,2011-11-25,3790.790626959911,True
7.0,20.0,2011-12-02,2661.980003931464,False
7.0,20.0,2011-12-09,2722.287438623061,False
7.0,20.0,2011-12-16,2516.047699462032,False
7.0,20.0,2011-12-23,3296.676615433763,False
7.0,20.0,2011-12-30,3136.192467122632,True
7.0,21.0,2011-11-04,1439.1060182563028,False
7.0,21.0,2011-11-11,1331.8184447650797,False
7.0,21.0,2011-11-18,1162.143121334398,False
7.0,21.0,2011-11-25,1660.9357709827832,True
7.0,21.0,2011-12-02,1198.087320766726,False
7.0,21.0,2011-12-09,1378.8325445679016,False
7.0,21.0,2011-12-16,1753.7952604024554,False
7.0,21.0,2011-12-23,3276.169904712336,False
7.0,21.0,2011-12-30,1287.7520300726246,True
7.0,22.0,2011-11-04,8656.413374335116,False
7.0,22.0,2011-11-11,8380.015862471035,False
7.0,22.0,2011-11-18,9053.535881363396,False
7.0,22.0,2011-11-25,15374.916911998374,True
7.0,22.0,2011-12-02,8665.665649823455,False
7.0,22.0,2011-12-09,10634.951365605071,False
7.0,22.0,2011-12-16,12273.19723557735,False
7.0,22.0,2011-12-23,13780.753136148742,False
7.0,22.0,2011-12-30,10664.040680573875,True
7.0,23.0,2011-11-04,14605.265560993605,False
7.0,23.0,2011-11-11,15758.111450737952,False
7.0,23.0,2011-11-18,16084.044135308968,False
7.0,23.0,2011-11-25,24023.017911059924,True
7.0,23.0,2011-12-02,17963.052905905668,False
7.0,23.0,2011-12-09,15610.107562051764,False
7.0,23.0,2011-12-16,18519.152432523344,False
7.0,23.0,2011-12-23,34878.473044010505,False
7.0,23.0,2011-12-30,21603.28884148331,True
7.0,24.0,2011-11-04,2338.4182211094294,False
7.0,24.0,2011-11-11,2930.738648450816,False
7.0,24.0,2011-11-18,2932.112066091561,False
7.0,24.0,2011-11-25,5585.821625775657,True
7.0,24.0,2011-12-02,3448.930090528621,False
7.0,24.0,2011-12-09,3185.528361706877,False
7.0,24.0,2011-12-16,3727.249125556088,False
7.0,24.0,2011-12-23,4897.378897623492,False
7.0,24.0,2011-12-30,2528.9581317978586,True
7.0,25.0,2011-11-04,4112.891970112625,False
7.0,25.0,2011-11-11,5299.575676685603,False
7.0,25.0,2011-11-18,4817.557152903111,False
7.0,25.0,2011-11-25,10022.729575463742,True
7.0,25.0,2011-12-02,5792.793309989789,False
7.0,25.0,2011-12-09,4492.680106103358,False
7.0,25.0,2011-12-16,5918.940570586998,False
7.0,25.0,2011-12-23,10758.749193669462,False
7.0,25.0,2011-12-30,6650.858484911912,True
7.0,26.0,2011-11-04,2473.588852125688,False
7.0,26.0,2011-11-11,2260.667853664638,False
7.0,26.0,2011-11-18,2223.7338121375965,False
7.0,26.0,2011-11-25,4244.117907918236,True
7.0,26.0,2011-12-02,2911.7728559414413,False
7.0,26.0,2011-12-09,2979.839795118171,False
7.0,26.0,2011-12-16,2874.737017624577,False
7.0,26.0,2011-12-23,3590.7123376540476,False
7.0,26.0,2011-12-30,1711.7727861988067,True
7.0,27.0,2011-11-04,676.9295354065715,False
7.0,27.0,2011-11-11,670.2843423749026,False
7.0,27.0,2011-11-18,652.5136396226761,False
7.0,27.0,2011-11-25,737.8537059095569,True
7.0,27.0,2011-12-02,500.8326871686029,False
7.0,27.0,2011-12-09,442.3380942447864,False
7.0,27.0,2011-12-16,666.8273929908054,False
7.0,27.0,2011-12-23,988.3325472951087,False
7.0,27.0,2011-12-30,818.8246559067414,True
7.0,28.0,2011-11-04,163.55876712047996,False
7.0,28.0,2011-11-11,167.55555391674227,False
7.0,28.0,2011-11-18,99.10522417797858,False
7.0,28.0,2011-11-25,140.36752236131963,True
7.0,28.0,2011-12-02,94.06559568680916,False
7.0,28.0,2011-12-09,134.4216095556136,False
7.0,28.0,2011-12-16,76.21584431332542,False
7.0,28.0,2011-12-23,91.62056350280095,False
7.0,28.0,2011-12-30,102.24517794231195,True
7.0,29.0,2011-11-04,1324.5864931178537,False
7.0,29.0,2011-11-11,1564.6574049402775,False
7.0,29.0,2011-11-18,1573.81248752675,False
7.0,29.0,2011-11-25,2602.566275808889,True
7.0,29.0,2011-12-02,1749.6984862233037,False
7.0,29.0,2011-12-09,1482.727186590018,False
7.0,29.0,2011-12-16,1899.856781142155,False
7.0,29.0,2011-12-23,3970.536406247097,False
7.0,29.0,2011-12-30,1804.4188333080258,True
7.0,30.0,2011-11-04,732.6729329207449,False
7.0,30.0,2011-11-11,683.7573087663043,False
7.0,30.0,2011-11-18,585.806922454329,False
7.0,30.0,2011-11-25,649.3330421015273,True
7.0,30.0,2011-12-02,589.8320979893908,False
7.0,30.0,2011-12-09,689.2652430827732,False
7.0,30.0,2011-12-16,807.4367782305346,False
7.0,30.0,2011-12-23,998.6188627733292,False
7.0,30.0,2011-12-30,666.5565806841107,True
7.0,31.0,2011-11-04,2114.190052358028,False
7.0,31.0,2011-11-11,2406.235397459999,False
7.0,31.0,2011-11-18,2697.452764960415,False
7.0,31.0,2011-11-25,3943.558807427648,True
7.0,31.0,2011-12-02,3392.633225684929,False
7.0,31.0,2011-12-09,3019.211381982199,False
7.0,31.0,2011-12-16,3756.93008605001,False
7.0,31.0,2011-12-23,7108.983896385057,False
7.0,31.0,2011-12-30,3992.1297609144344,True
7.0,32.0,2011-11-04,2626.8852993218397,False
7.0,32.0,2011-11-11,2819.30199694691,False
7.0,32.0,2011-11-18,2324.704319971141,False
7.0,32.0,2011-11-25,4604.424624139203,True
7.0,32.0,2011-12-02,3296.995146815891,False
7.0,32.0,2011-12-09,5643.803721685421,False
7.0,32.0,2011-12-16,10840.861062485716,False
7.0,32.0,2011-12-23,28205.128979458772,False
7.0,32.0,2011-12-30,14689.154781697354,True
7.0,33.0,2011-11-04,2156.7512936759917,False
7.0,33.0,2011-11-11,2378.485431893513,False
7.0,33.0,2011-11-18,3081.880429170228,False
7.0,33.0,2011-11-25,4245.456439648889,True
7.0,33.0,2011-12-02,3210.828717833111,False
7.0,33.0,2011-12-09,2985.413974517857,False
7.0,33.0,2011-12-16,3427.1560450375136,False
7.0,33.0,2011-12-23,5507.6091899311195,False
7.0,33.0,2011-12-30,3067.898127968117,True
7.0,34.0,2011-11-04,2936.7222865131816,False
7.0,34.0,2011-11-11,2958.0412431770137,False
7.0,34.0,2011-11-18,2729.510392433139,False
7.0,34.0,2011-11-25,3990.206354427724,True
7.0,34.0,2011-12-02,3135.761917221233,False
7.0,34.0,2011-12-09,2972.921387343541,False
7.0,34.0,2011-12-16,3506.399079093816,False
7.0,34.0,2011-12-23,4824.96355786421,False
7.0,34.0,2011-12-30,2258.858399720007,True
7.0,35.0,2011-11-04,358.9484689307648,False
7.0,35.0,2011-11-11,463.8991593020402,False
7.0,35.0,2011-11-18,392.5969018214747,False
7.0,35.0,2011-11-25,354.32959165951627,True
7.0,35.0,2011-12-02,233.23419446973287,False
7.0,35.0,2011-12-09,279.0297730908861,False
7.0,35.0,2011-12-16,379.40341442082,False
7.0,35.0,2011-12-23,395.4156495450678,False
7.0,35.0,2011-12-30,237.8723504100111,True
7.0,36.0,2011-11-04,1605.063646896683,False
7.0,36.0,2011-11-11,1931.608741532137,False
7.0,36.0,2011-11-18,1946.3027164313812,False
7.0,36.0,2011-11-25,4876.831006392661,True
7.0,36.0,2011-12-02,2642.8650794124105,False
7.0,36.0,2011-12-09,2799.908993712684,False
7.0,36.0,2011-12-16,3964.189552771334,False
7.0,36.0,2011-12-23,5433.333055587659,False
7.0,36.0,2011-12-30,5022.486684065428,True
7.0,38.0,2011-11-04,33112.97999933748,False
7.0,38.0,2011-11-11,30195.7812247819,False
7.0,38.0,2011-11-18,30932.05307382475,False
7.0,38.0,2011-11-25,26287.46767185188,True
7.0,38.0,2011-12-02,36463.5379763141,False
7.0,38.0,2011-12-09,35127.399116338485,False
7.0,38.0,2011-12-16,29733.710523928767,False
7.0,38.0,2011-12-23,31890.06114963463,False
7.0,38.0,2011-12-30,30454.86427613063,True
7.0,40.0,2011-11-04,26567.650173485723,False
7.0,40.0,2011-11-11,27423.237864200004,False
7.0,40.0,2011-11-18,27108.85982294099,False
7.0,40.0,2011-11-25,29582.276675706707,True
7.0,40.0,2011-12-02,32496.76727135012,False
7.0,40.0,2011-12-09,30553.286548353244,False
7.0,40.0,2011-12-16,35014.118544085395,False
7.0,40.0,2011-12-23,46269.165852023674,False
7.0,40.0,2011-12-30,48963.78161421515,True
7.0,41.0,2011-11-04,1327.9116704295166,False
7.0,41.0,2011-11-11,1658.0929619689714,False
7.0,41.0,2011-11-18,1297.6977226046156,False
7.0,41.0,2011-11-25,1731.9283736826628,True
7.0,41.0,2011-12-02,1747.552758606268,False
7.0,41.0,2011-12-09,1521.0911145849395,False
7.0,41.0,2011-12-16,1378.9301790335458,False
7.0,41.0,2011-12-23,3419.176310022076,False
7.0,41.0,2011-12-30,2676.5354569815645,True
7.0,42.0,2011-11-04,7051.716909994575,False
7.0,42.0,2011-11-11,6879.862304631359,False
7.0,42.0,2011-11-18,6292.803733931476,False
7.0,42.0,2011-11-25,5053.498427615006,True
7.0,42.0,2011-12-02,5984.999773815245,False
7.0,42.0,2011-12-09,5720.249564435188,False
7.0,42.0,2011-12-16,5054.01396531667,False
7.0,42.0,2011-12-23,4629.796207536601,False
7.0,42.0,2011-12-30,5295.249742522538,True
7.0,44.0,2011-11-04,3346.1110891330723,False
7.0,44.0,2011-11-11,3141.1189626300443,False
7.0,44.0,2011-11-18,3474.5414352987395,False
7.0,44.0,2011-11-25,4320.304432904228,True
7.0,44.0,2011-12-02,4330.739857451463,False
7.0,44.0,2011-12-09,4394.651316643747,False
7.0,44.0,2011-12-16,5081.03981799242,False
7.0,44.0,2011-12-23,5697.935511139418,False
7.0,44.0,2011-12-30,2708.8800827936216,True
7.0,45.0,2011-11-04,2.390358183394068,False
7.0,45.0,2011-11-11,9.520511212188731,False
7.0,45.0,2011-11-18,4.939320757208674,False
7.0,45.0,2011-12-02,3.5485159966495248,False
7.0,45.0,2011-12-09,5.481884729900497,False
7.0,45.0,2011-12-16,5.7989461725058336,False
7.0,45.0,2011-12-23,4.478056604729325,False
7.0,45.0,2011-12-30,8.258386816176042,True
7.0,46.0,2011-11-04,13859.818514060098,False
7.0,46.0,2011-11-11,12674.138251149896,False
7.0,46.0,2011-11-18,13036.350287527646,False
7.0,46.0,2011-11-25,15451.715322205666,True
7.0,46.0,2011-12-02,15156.275615272913,False
7.0,46.0,2011-12-09,15498.881656598169,False
7.0,46.0,2011-12-16,17702.056186493355,False
7.0,46.0,2011-12-23,25673.396565082956,False
7.0,46.0,2011-12-30,23280.76631276888,True
7.0,47.0,2011-12-02,-18.15422807128642,False
7.0,47.0,2011-12-16,9.597409626298136,False
7.0,47.0,2011-12-23,-2.5694275935817372,False
7.0,47.0,2011-12-30,35.816845916124166,True
7.0,48.0,2011-11-04,169.76093505505003,False
7.0,48.0,2011-11-11,596.4752397641586,False
7.0,48.0,2011-11-18,810.4825528317177,False
7.0,48.0,2011-11-25,281.43467007433526,True
7.0,48.0,2011-12-02,223.55899079815012,False
7.0,48.0,2011-12-09,534.3244917620485,False
7.0,48.0,2011-12-16,951.5266563050262,False
7.0,48.0,2011-12-23,744.9170697130107,False
7.0,48.0,2011-12-30,1066.6888075538693,True
7.0,49.0,2011-11-04,26.50452143028572,False
7.0,49.0,2011-11-11,3.123518426861965,False
7.0,49.0,2011-11-18,8.191672373813462,False
7.0,49.0,2011-11-25,9.94346241848264,True
7.0,49.0,2011-12-02,1.5616541670290918,False
7.0,49.0,2011-12-09,4.350977843717674,False
7.0,49.0,2011-12-16,3.5870909690159625,False
7.0,49.0,2011-12-23,14.888174365104627,False
7.0,49.0,2011-12-30,-1.0457447486919076,True
7.0,52.0,2011-11-04,880.4650039251021,False
7.0,52.0,2011-11-11,585.1381969153474,False
7.0,52.0,2011-11-18,495.7097894870269,False
7.0,52.0,2011-11-25,1457.4830669038522,True
7.0,52.0,2011-12-02,1031.2473053223978,False
7.0,52.0,2011-12-09,909.508065801306,False
7.0,52.0,2011-12-16,755.0086472164433,False
7.0,52.0,2011-12-23,654.3487858252573,False
7.0,52.0,2011-12-30,344.7408587170909,True
7.0,54.0,2011-11-04,-29.440307023938573,False
7.0,54.0,2011-11-11,-37.87253504150786,False
7.0,54.0,2011-11-18,-16.834170731690307,False
7.0,54.0,2011-11-25,12.83584597817034,True
7.0,54.0,2011-12-09,-21.19140861285624,False
7.0,54.0,2011-12-16,54.75089573033264,False
7.0,54.0,2011-12-23,80.0606101823767,False
7.0,54.0,2011-12-30,-3.234770824496649,True
7.0,55.0,2011-11-04,4341.140266011319,False
7.0,55.0,2011-11-11,13205.364574947012,False
7.0,55.0,2011-11-18,6744.137551972958,False
7.0,55.0,2011-11-25,21770.471825038167,True
7.0,55.0,2011-12-02,9412.748454325218,False
7.0,55.0,2011-12-09,9789.916268658675,False
7.0,55.0,2011-12-16,14931.780888136327,False
7.0,55.0,2011-12-23,30321.248604525703,False
7.0,55.0,2011-12-30,11407.989956611813,True
7.0,56.0,2011-11-04,1851.4683618745903,False
7.0,56.0,2011-11-11,1899.5216548023884,False
7.0,56.0,2011-11-18,1802.5730703673464,False
7.0,56.0,2011-11-25,2325.7802368900875,True
7.0,56.0,2011-12-02,3474.7475167722578,False
7.0,56.0,2011-12-09,3899.22886173801,False
7.0,56.0,2011-12-16,3239.291826165295,False
7.0,56.0,2011-12-23,2309.5471951770915,False
7.0,56.0,2011-12-30,1439.8353464142374,True
7.0,58.0,2011-11-04,1034.5250850267096,False
7.0,58.0,2011-11-11,285.7317153096867,False
7.0,58.0,2011-11-18,746.5728043539186,False
7.0,58.0,2011-11-25,650.6961752735863,True
7.0,58.0,2011-12-02,221.54575403583863,False
7.0,58.0,2011-12-09,129.06984501724062,False
7.0,58.0,2011-12-23,1014.9252556506253,False
7.0,58.0,2011-12-30,341.2392596481481,True
7.0,59.0,2011-11-04,-66.26648912658399,False
7.0,59.0,2011-11-18,-58.142904246439656,False
7.0,59.0,2011-11-25,-18.895262666114803,True
7.0,59.0,2011-12-02,15.376518392256031,False
7.0,59.0,2011-12-09,35.24359543824269,False
7.0,59.0,2011-12-16,87.37471488545,False
7.0,59.0,2011-12-23,26.05972130122257,False
7.0,59.0,2011-12-30,-9.213201977303532,True
7.0,60.0,2011-11-04,90.90356514246083,False
7.0,60.0,2011-11-11,100.82529723493352,False
7.0,60.0,2011-11-18,95.5471838149722,False
7.0,60.0,2011-11-25,98.00358213529104,True
7.0,60.0,2011-12-02,153.15202800184923,False
7.0,60.0,2011-12-09,209.1761258470404,False
7.0,60.0,2011-12-16,252.64604256573944,False
7.0,60.0,2011-12-23,307.3713682045421,False
7.0,60.0,2011-12-30,107.62105116085986,True
7.0,67.0,2011-11-04,3715.345186368847,False
7.0,67.0,2011-11-11,3971.1511835649662,False
7.0,67.0,2011-11-18,3998.23630780045,False
7.0,67.0,2011-11-25,4529.663377594837,True
7.0,67.0,2011-12-02,4799.896765696519,False
7.0,67.0,2011-12-09,5985.583005507878,False
